class1name,class1id,class2name,class2id,is_subclass
dismantleprocessor,37,mine,63,0
dismantleprocessor,37,miningnode,64,0
dismantleprocessor,37,missile,65,0
dismantleprocessor,37,missilelauncher,66,0
dismantleprocessor,37,missileturret,67,0
dismantleprocessor,37,moon,68,0
dismantleprocessor,37,navbeacon,69,0
dismantleprocessor,37,navcontext,70,0
dismantleprocessor,37,npc,71,0
dismantleprocessor,37,object,72,0
dismantleprocessor,37,pier,73,0
dismantleprocessor,37,planet,74,0
dismantleprocessor,37,player,75,0
dismantleprocessor,37,positional,76,0
dismantleprocessor,37,processingmodule,77,0
dismantleprocessor,37,production,78,0
dismantleprocessor,37,radar,79,0
dismantleprocessor,37,recyclable,80,0
dismantleprocessor,37,region,81,0
dismantleprocessor,37,resourceprobe,82,0
dismantleprocessor,37,room,83,0
dismantleprocessor,37,satellite,84,0
dismantleprocessor,37,scanner,85,0
dismantleprocessor,37,scene,86,0
dismantleprocessor,37,sector,87,0
dismantleprocessor,37,shieldgenerator,88,0
dismantleprocessor,37,ship_xs,89,0
dismantleprocessor,37,ship_s,90,0
dismantleprocessor,37,ship_m,91,0
dismantleprocessor,37,ship_l,92,0
dismantleprocessor,37,ship_xl,93,0
dismantleprocessor,37,signalleak,94,0
dismantleprocessor,37,spacesuit,95,0
dismantleprocessor,37,stardust,96,0
dismantleprocessor,37,station,97,0
dismantleprocessor,37,storage,98,0
dismantleprocessor,37,sun,99,0
dismantleprocessor,37,switchable,100,0
dismantleprocessor,37,targetpoint,101,0
dismantleprocessor,37,textdisplay,102,0
dismantleprocessor,37,turret,103,0
dismantleprocessor,37,uielement,104,0
dismantleprocessor,37,ventureplatform,105,0
dismantleprocessor,37,weapon,106,0
dismantleprocessor,37,welfaremodule,107,0
dismantleprocessor,37,zone,108,0
dismantleprocessor,37,collectable,109,0
dismantleprocessor,37,container,110,0
dismantleprocessor,37,controllable,111,0
dismantleprocessor,37,explosive,112,0
dismantleprocessor,37,launcher,113,0
dismantleprocessor,37,module,114,0
dismantleprocessor,37,nonplayer,115,0
dismantleprocessor,37,ship,116,0
dismantleprocessor,37,space,117,0
dismantleprocessor,37,triggerobject,118,0
dismantleprocessor,37,walkablemodule,119,0
dismantleprocessor,37,,120,0
dockarea,38,accessory,0,0
dockarea,38,adsign,1,0
dockarea,38,adsignobject,2,0
dockarea,38,anomaly,3,0
dockarea,38,asteroid,4,0
dockarea,38,attachment,5,0
dockarea,38,bomb,6,0
dockarea,38,bomblauncher,7,0
dockarea,38,buildstorage,8,0
dockarea,38,buildmodule,9,0
dockarea,38,buildprocessor,10,0
dockarea,38,bullet,11,0
dockarea,38,cargobay,12,0
dockarea,38,celestialbody,13,0
dockarea,38,checkpoint,14,0
dockarea,38,cluster,15,0
dockarea,38,cockpit,16,0
dockarea,38,collectableshieldrestore,17,0
dockarea,38,collectableammo,18,0
dockarea,38,collectableblueprints,19,0
dockarea,38,collectablewares,20,0
dockarea,38,component,21,1
dockarea,38,computer,22,0
dockarea,38,connectionmodule,23,0
dockarea,38,controlroom,24,0
dockarea,38,countermeasure,25,0
dockarea,38,crate,26,0
dockarea,38,crate_l,27,0
dockarea,38,crate_m,28,0
dockarea,38,crate_s,29,0
dockarea,38,crystal,30,0
dockarea,38,cutsceneanchor,31,0
dockarea,38,datavault,32,0
dockarea,38,defencemodule,33,0
dockarea,38,defensible,34,0
dockarea,38,destructible,35,1
dockarea,38,detector,36,0
dockarea,38,dismantleprocessor,37,0
dockarea,38,dockarea,38,1
dockarea,38,dockingbay,39,0
dockarea,38,drop,40,0
dockarea,38,effectobject,41,0
dockarea,38,engine,42,0
dockarea,38,entity,43,0
dockarea,38,forceemitter,44,0
dockarea,38,fogvolume,45,0
dockarea,38,galaxy,46,0
dockarea,38,gate,47,0
dockarea,38,habitation,48,0
dockarea,38,hackerprobe,49,0
dockarea,38,highway,50,0
dockarea,38,highwayblocker,51,0
dockarea,38,highwaybooster,52,0
dockarea,38,highwayentrygate,53,0
dockarea,38,highwayexitgate,54,0
dockarea,38,highwayscene,55,0
dockarea,38,highwaytrigger,56,0
dockarea,38,holomap,57,0
dockarea,38,influenceobject,58,0
dockarea,38,landmarkobject,59,0
dockarea,38,lensflare,60,0
dockarea,38,lock,61,0
dockarea,38,lockbox,62,0
dockarea,38,mine,63,0
dockarea,38,miningnode,64,0
dockarea,38,missile,65,0
dockarea,38,missilelauncher,66,0
dockarea,38,missileturret,67,0
dockarea,38,moon,68,0
dockarea,38,navbeacon,69,0
dockarea,38,navcontext,70,0
dockarea,38,npc,71,0
dockarea,38,object,72,0
dockarea,38,pier,73,0
dockarea,38,planet,74,0
dockarea,38,player,75,0
dockarea,38,positional,76,1
dockarea,38,processingmodule,77,0
dockarea,38,production,78,0
dockarea,38,radar,79,0
dockarea,38,recyclable,80,0
dockarea,38,region,81,0
dockarea,38,resourceprobe,82,0
dockarea,38,room,83,0
dockarea,38,satellite,84,0
dockarea,38,scanner,85,0
dockarea,38,scene,86,0
dockarea,38,sector,87,0
dockarea,38,shieldgenerator,88,0
dockarea,38,ship_xs,89,0
dockarea,38,ship_s,90,0
dockarea,38,ship_m,91,0
dockarea,38,ship_l,92,0
dockarea,38,ship_xl,93,0
dockarea,38,signalleak,94,0
dockarea,38,spacesuit,95,0
dockarea,38,stardust,96,0
dockarea,38,station,97,0
dockarea,38,storage,98,0
dockarea,38,sun,99,0
dockarea,38,switchable,100,0
dockarea,38,targetpoint,101,0
dockarea,38,textdisplay,102,0
dockarea,38,turret,103,0
dockarea,38,uielement,104,0
dockarea,38,ventureplatform,105,0
dockarea,38,weapon,106,0
dockarea,38,welfaremodule,107,0
dockarea,38,zone,108,0
dockarea,38,collectable,109,0
dockarea,38,container,110,0
dockarea,38,controllable,111,0
dockarea,38,explosive,112,0
dockarea,38,launcher,113,0
dockarea,38,module,114,1
dockarea,38,nonplayer,115,0
dockarea,38,ship,116,0
dockarea,38,space,117,0
dockarea,38,triggerobject,118,0
dockarea,38,walkablemodule,119,1
dockarea,38,,120,0
dockingbay,39,accessory,0,0
dockingbay,39,adsign,1,0
dockingbay,39,adsignobject,2,0
dockingbay,39,anomaly,3,0
dockingbay,39,asteroid,4,0
dockingbay,39,attachment,5,0
dockingbay,39,bomb,6,0
dockingbay,39,bomblauncher,7,0
dockingbay,39,buildstorage,8,0
dockingbay,39,buildmodule,9,0
dockingbay,39,buildprocessor,10,0
dockingbay,39,bullet,11,0
dockingbay,39,cargobay,12,0
dockingbay,39,celestialbody,13,0
dockingbay,39,checkpoint,14,0
dockingbay,39,cluster,15,0
dockingbay,39,cockpit,16,0
dockingbay,39,collectableshieldrestore,17,0
dockingbay,39,collectableammo,18,0
dockingbay,39,collectableblueprints,19,0
dockingbay,39,collectablewares,20,0
dockingbay,39,component,21,1
dockingbay,39,computer,22,0
dockingbay,39,connectionmodule,23,0
dockingbay,39,controlroom,24,0
dockingbay,39,countermeasure,25,0
dockingbay,39,crate,26,0
dockingbay,39,crate_l,27,0
dockingbay,39,crate_m,28,0
dockingbay,39,crate_s,29,0
dockingbay,39,crystal,30,0
dockingbay,39,cutsceneanchor,31,0
dockingbay,39,datavault,32,0
dockingbay,39,defencemodule,33,0
dockingbay,39,defensible,34,0
dockingbay,39,destructible,35,0
dockingbay,39,detector,36,0
dockingbay,39,dismantleprocessor,37,0
dockingbay,39,dockarea,38,0
dockingbay,39,dockingbay,39,1
dockingbay,39,drop,40,0
dockingbay,39,effectobject,41,0
dockingbay,39,engine,42,0
dockingbay,39,entity,43,0
dockingbay,39,forceemitter,44,0
dockingbay,39,fogvolume,45,0
dockingbay,39,galaxy,46,0
dockingbay,39,gate,47,0
dockingbay,39,habitation,48,0
dockingbay,39,hackerprobe,49,0
dockingbay,39,highway,50,0
dockingbay,39,highwayblocker,51,0
dockingbay,39,highwaybooster,52,0
dockingbay,39,highwayentrygate,53,0
dockingbay,39,highwayexitgate,54,0
dockingbay,39,highwayscene,55,0
dockingbay,39,highwaytrigger,56,0
dockingbay,39,holomap,57,0
dockingbay,39,influenceobject,58,0
dockingbay,39,landmarkobject,59,0
dockingbay,39,lensflare,60,0
dockingbay,39,lock,61,0
dockingbay,39,lockbox,62,0
dockingbay,39,mine,63,0
dockingbay,39,miningnode,64,0
dockingbay,39,missile,65,0
dockingbay,39,missilelauncher,66,0
dockingbay,39,missileturret,67,0
dockingbay,39,moon,68,0
dockingbay,39,navbeacon,69,0
dockingbay,39,navcontext,70,0
dockingbay,39,npc,71,0
dockingbay,39,object,72,0
dockingbay,39,pier,73,0
dockingbay,39,planet,74,0
dockingbay,39,player,75,0
dockingbay,39,positional,76,1
dockingbay,39,processingmodule,77,0
dockingbay,39,production,78,0
dockingbay,39,radar,79,0
dockingbay,39,recyclable,80,0
dockingbay,39,region,81,0
dockingbay,39,resourceprobe,82,0
dockingbay,39,room,83,1
dockingbay,39,satellite,84,0
dockingbay,39,scanner,85,0
dockingbay,39,scene,86,1
dockingbay,39,sector,87,0
dockingbay,39,shieldgenerator,88,0
dockingbay,39,ship_xs,89,0
dockingbay,39,ship_s,90,0
dockingbay,39,ship_m,91,0
dockingbay,39,ship_l,92,0
dockingbay,39,ship_xl,93,0
dockingbay,39,signalleak,94,0
dockingbay,39,spacesuit,95,0
dockingbay,39,stardust,96,0
dockingbay,39,station,97,0
dockingbay,39,storage,98,0
dockingbay,39,sun,99,0
dockingbay,39,switchable,100,0
dockingbay,39,targetpoint,101,0
dockingbay,39,textdisplay,102,0
dockingbay,39,turret,103,0
dockingbay,39,uielement,104,0
dockingbay,39,ventureplatform,105,0
dockingbay,39,weapon,106,0
dockingbay,39,welfaremodule,107,0
dockingbay,39,zone,108,0
dockingbay,39,collectable,109,0
dockingbay,39,container,110,0
dockingbay,39,controllable,111,0
dockingbay,39,explosive,112,0
dockingbay,39,launcher,113,0
dockingbay,39,module,114,0
dockingbay,39,nonplayer,115,0
dockingbay,39,ship,116,0
dockingbay,39,space,117,0
dockingbay,39,triggerobject,118,0
dockingbay,39,walkablemodule,119,0
dockingbay,39,,120,0
drop,40,accessory,0,0
drop,40,adsign,1,0
drop,40,adsignobject,2,0
drop,40,anomaly,3,0
drop,40,asteroid,4,0
drop,40,attachment,5,0
drop,40,bomb,6,0
drop,40,bomblauncher,7,0
drop,40,buildstorage,8,0
drop,40,buildmodule,9,0
drop,40,buildprocessor,10,0
drop,40,bullet,11,0
drop,40,cargobay,12,0
drop,40,celestialbody,13,0
drop,40,checkpoint,14,0
drop,40,cluster,15,0
drop,40,cockpit,16,0
drop,40,collectableshieldrestore,17,0
drop,40,collectableammo,18,0
drop,40,collectableblueprints,19,0
drop,40,collectablewares,20,0
drop,40,component,21,1
drop,40,computer,22,0
drop,40,connectionmodule,23,0
drop,40,controlroom,24,0
drop,40,countermeasure,25,0
drop,40,crate,26,0
drop,40,crate_l,27,0
drop,40,crate_m,28,0
drop,40,crate_s,29,0
drop,40,crystal,30,0
drop,40,cutsceneanchor,31,0
drop,40,datavault,32,0
drop,40,defencemodule,33,0
drop,40,defensible,34,0
drop,40,destructible,35,1
drop,40,detector,36,0
drop,40,dismantleprocessor,37,0
drop,40,dockarea,38,0
drop,40,dockingbay,39,0
drop,40,drop,40,1
drop,40,effectobject,41,0
drop,40,engine,42,0
drop,40,entity,43,0
drop,40,forceemitter,44,0
drop,40,fogvolume,45,0
drop,40,galaxy,46,0
drop,40,gate,47,0
drop,40,habitation,48,0
drop,40,hackerprobe,49,0
drop,40,highway,50,0
drop,40,highwayblocker,51,0
drop,40,highwaybooster,52,0
drop,40,highwayentrygate,53,0
drop,40,highwayexitgate,54,0
drop,40,highwayscene,55,0
drop,40,highwaytrigger,56,0
drop,40,holomap,57,0
drop,40,influenceobject,58,0
drop,40,landmarkobject,59,0
drop,40,lensflare,60,0
drop,40,lock,61,0
drop,40,lockbox,62,0
drop,40,mine,63,0
drop,40,miningnode,64,0
drop,40,missile,65,0
drop,40,missilelauncher,66,0
drop,40,missileturret,67,0
drop,40,moon,68,0
drop,40,navbeacon,69,0
drop,40,navcontext,70,0
drop,40,npc,71,0
drop,40,object,72,1
drop,40,pier,73,0
drop,40,planet,74,0
drop,40,player,75,0
drop,40,positional,76,1
drop,40,processingmodule,77,0
drop,40,production,78,0
drop,40,radar,79,0
drop,40,recyclable,80,0
drop,40,region,81,0
drop,40,resourceprobe,82,0
drop,40,room,83,0
drop,40,satellite,84,0
drop,40,scanner,85,0
drop,40,scene,86,0
drop,40,sector,87,0
drop,40,shieldgenerator,88,0
drop,40,ship_xs,89,0
drop,40,ship_s,90,0
drop,40,ship_m,91,0
drop,40,ship_l,92,0
drop,40,ship_xl,93,0
drop,40,signalleak,94,0
drop,40,spacesuit,95,0
drop,40,stardust,96,0
drop,40,station,97,0
drop,40,storage,98,0
drop,40,sun,99,0
drop,40,switchable,100,0
drop,40,targetpoint,101,0
drop,40,textdisplay,102,0
drop,40,turret,103,0
drop,40,uielement,104,0
drop,40,ventureplatform,105,0
drop,40,weapon,106,0
drop,40,welfaremodule,107,0
drop,40,zone,108,0
drop,40,collectable,109,0
drop,40,container,110,0
drop,40,controllable,111,0
drop,40,explosive,112,0
drop,40,launcher,113,0
drop,40,module,114,0
drop,40,nonplayer,115,0
drop,40,ship,116,0
drop,40,space,117,0
drop,40,triggerobject,118,0
drop,40,walkablemodule,119,0
drop,40,,120,0
effectobject,41,accessory,0,0
effectobject,41,adsign,1,0
effectobject,41,adsignobject,2,0
effectobject,41,anomaly,3,0
effectobject,41,asteroid,4,0
effectobject,41,attachment,5,0
effectobject,41,bomb,6,0
effectobject,41,bomblauncher,7,0
effectobject,41,buildstorage,8,0
effectobject,41,buildmodule,9,0
effectobject,41,buildprocessor,10,0
effectobject,41,bullet,11,0
effectobject,41,cargobay,12,0
effectobject,41,celestialbody,13,0
effectobject,41,checkpoint,14,0
effectobject,41,cluster,15,0
effectobject,41,cockpit,16,0
effectobject,41,collectableshieldrestore,17,0
effectobject,41,collectableammo,18,0
effectobject,41,collectableblueprints,19,0
effectobject,41,collectablewares,20,0
effectobject,41,component,21,1
effectobject,41,computer,22,0
effectobject,41,connectionmodule,23,0
effectobject,41,controlroom,24,0
effectobject,41,countermeasure,25,0
effectobject,41,crate,26,0
effectobject,41,crate_l,27,0
effectobject,41,crate_m,28,0
effectobject,41,crate_s,29,0
effectobject,41,crystal,30,0
effectobject,41,cutsceneanchor,31,0
effectobject,41,datavault,32,0
effectobject,41,defencemodule,33,0
effectobject,41,defensible,34,0
effectobject,41,destructible,35,0
effectobject,41,detector,36,0
effectobject,41,dismantleprocessor,37,0
effectobject,41,dockarea,38,0
effectobject,41,dockingbay,39,0
effectobject,41,drop,40,0
effectobject,41,effectobject,41,1
effectobject,41,engine,42,0
effectobject,41,entity,43,0
effectobject,41,forceemitter,44,0
effectobject,41,fogvolume,45,0
effectobject,41,galaxy,46,0
effectobject,41,gate,47,0
effectobject,41,habitation,48,0
effectobject,41,hackerprobe,49,0
effectobject,41,highway,50,0
effectobject,41,highwayblocker,51,0
effectobject,41,highwaybooster,52,0
effectobject,41,highwayentrygate,53,0
effectobject,41,highwayexitgate,54,0
effectobject,41,highwayscene,55,0
effectobject,41,highwaytrigger,56,0
effectobject,41,holomap,57,0
effectobject,41,influenceobject,58,0
effectobject,41,landmarkobject,59,0
effectobject,41,lensflare,60,0
effectobject,41,lock,61,0
effectobject,41,lockbox,62,0
effectobject,41,mine,63,0
effectobject,41,miningnode,64,0
effectobject,41,missile,65,0
effectobject,41,missilelauncher,66,0
effectobject,41,missileturret,67,0
effectobject,41,moon,68,0
effectobject,41,navbeacon,69,0
effectobject,41,navcontext,70,0
effectobject,41,npc,71,0
effectobject,41,object,72,0
effectobject,41,pier,73,0
effectobject,41,planet,74,0
effectobject,41,player,75,0
effectobject,41,positional,76,1
effectobject,41,processingmodule,77,0
effectobject,41,production,78,0
effectobject,41,radar,79,0
effectobject,41,recyclable,80,0
effectobject,41,region,81,0
effectobject,41,resourceprobe,82,0
effectobject,41,room,83,0
effectobject,41,satellite,84,0
effectobject,41,scanner,85,0
effectobject,41,scene,86,0
effectobject,41,sector,87,0
effectobject,41,shieldgenerator,88,0
effectobject,41,ship_xs,89,0
effectobject,41,ship_s,90,0
effectobject,41,ship_m,91,0
effectobject,41,ship_l,92,0
effectobject,41,ship_xl,93,0
effectobject,41,signalleak,94,0
effectobject,41,spacesuit,95,0
effectobject,41,stardust,96,0
effectobject,41,station,97,0
effectobject,41,storage,98,0
effectobject,41,sun,99,0
effectobject,41,switchable,100,0
effectobject,41,targetpoint,101,0
effectobject,41,textdisplay,102,0
effectobject,41,turret,103,0
effectobject,41,uielement,104,0
effectobject,41,ventureplatform,105,0
effectobject,41,weapon,106,0
effectobject,41,welfaremodule,107,0
effectobject,41,zone,108,0
effectobject,41,collectable,109,0
effectobject,41,container,110,0
effectobject,41,controllable,111,0
effectobject,41,explosive,112,0
effectobject,41,launcher,113,0
effectobject,41,module,114,0
effectobject,41,nonplayer,115,0
effectobject,41,ship,116,0
effectobject,41,space,117,0
effectobject,41,triggerobject,118,0
effectobject,41,walkablemodule,119,0
effectobject,41,,120,0
engine,42,accessory,0,0
engine,42,adsign,1,0
engine,42,adsignobject,2,0
engine,42,anomaly,3,0
engine,42,asteroid,4,0
engine,42,attachment,5,0
engine,42,bomb,6,0
engine,42,bomblauncher,7,0
engine,42,buildstorage,8,0
engine,42,buildmodule,9,0
engine,42,buildprocessor,10,0
engine,42,bullet,11,0
engine,42,cargobay,12,0
engine,42,celestialbody,13,0
engine,42,checkpoint,14,0
engine,42,cluster,15,0
engine,42,cockpit,16,0
engine,42,collectableshieldrestore,17,0
engine,42,collectableammo,18,0
engine,42,collectableblueprints,19,0
engine,42,collectablewares,20,0
engine,42,component,21,1
engine,42,computer,22,0
engine,42,connectionmodule,23,0
engine,42,controlroom,24,0
engine,42,countermeasure,25,0
engine,42,crate,26,0
engine,42,crate_l,27,0
engine,42,crate_m,28,0
engine,42,crate_s,29,0
engine,42,crystal,30,0
engine,42,cutsceneanchor,31,0
engine,42,datavault,32,0
engine,42,defencemodule,33,0
engine,42,defensible,34,0
engine,42,destructible,35,1
engine,42,detector,36,0
engine,42,dismantleprocessor,37,0
engine,42,dockarea,38,0
engine,42,dockingbay,39,0
engine,42,drop,40,0
engine,42,effectobject,41,0
engine,42,engine,42,1
engine,42,entity,43,0
engine,42,forceemitter,44,0
engine,42,fogvolume,45,0
engine,42,galaxy,46,0
engine,42,gate,47,0
engine,42,habitation,48,0
engine,42,hackerprobe,49,0
engine,42,highway,50,0
engine,42,highwayblocker,51,0
engine,42,highwaybooster,52,0
engine,42,highwayentrygate,53,0
engine,42,highwayexitgate,54,0
engine,42,highwayscene,55,0
engine,42,highwaytrigger,56,0
engine,42,holomap,57,0
engine,42,influenceobject,58,0
engine,42,landmarkobject,59,0
engine,42,lensflare,60,0
engine,42,lock,61,0
engine,42,lockbox,62,0
engine,42,mine,63,0
engine,42,miningnode,64,0
engine,42,missile,65,0
engine,42,missilelauncher,66,0
engine,42,missileturret,67,0
engine,42,moon,68,0
engine,42,navbeacon,69,0
engine,42,navcontext,70,0
engine,42,npc,71,0
engine,42,object,72,0
engine,42,pier,73,0
engine,42,planet,74,0
engine,42,player,75,0
engine,42,positional,76,1
engine,42,processingmodule,77,0
engine,42,production,78,0
engine,42,radar,79,0
engine,42,recyclable,80,0
engine,42,region,81,0
engine,42,resourceprobe,82,0
engine,42,room,83,0
engine,42,satellite,84,0
engine,42,scanner,85,0
engine,42,scene,86,0
engine,42,sector,87,0
engine,42,shieldgenerator,88,0
engine,42,ship_xs,89,0
engine,42,ship_s,90,0
engine,42,ship_m,91,0
engine,42,ship_l,92,0
engine,42,ship_xl,93,0
engine,42,signalleak,94,0
engine,42,spacesuit,95,0
engine,42,stardust,96,0
engine,42,station,97,0
engine,42,storage,98,0
engine,42,sun,99,0
engine,42,switchable,100,0
engine,42,targetpoint,101,0
engine,42,textdisplay,102,0
engine,42,turret,103,0
engine,42,uielement,104,0
engine,42,ventureplatform,105,0
engine,42,weapon,106,0
engine,42,welfaremodule,107,0
engine,42,zone,108,0
engine,42,collectable,109,0
engine,42,container,110,0
engine,42,controllable,111,0
engine,42,explosive,112,0
engine,42,launcher,113,0
engine,42,module,114,0
engine,42,nonplayer,115,0
engine,42,ship,116,0
engine,42,space,117,0
engine,42,triggerobject,118,0
engine,42,walkablemodule,119,0
engine,42,,120,0
entity,43,accessory,0,0
entity,43,adsign,1,0
entity,43,adsignobject,2,0
entity,43,anomaly,3,0
entity,43,asteroid,4,0
entity,43,attachment,5,0
entity,43,bomb,6,0
entity,43,bomblauncher,7,0
entity,43,buildstorage,8,0
entity,43,buildmodule,9,0
entity,43,buildprocessor,10,0
entity,43,bullet,11,0
entity,43,cargobay,12,0
entity,43,celestialbody,13,0
entity,43,checkpoint,14,0
entity,43,cluster,15,0
entity,43,cockpit,16,0
entity,43,collectableshieldrestore,17,0
entity,43,collectableammo,18,0
entity,43,collectableblueprints,19,0
entity,43,collectablewares,20,0
entity,43,component,21,1
entity,43,computer,22,0
entity,43,connectionmodule,23,0
entity,43,controlroom,24,0
entity,43,countermeasure,25,0
entity,43,crate,26,0
entity,43,crate_l,27,0
entity,43,crate_m,28,0
entity,43,crate_s,29,0
entity,43,crystal,30,0
entity,43,cutsceneanchor,31,0
entity,43,datavault,32,0
entity,43,defencemodule,33,0
entity,43,defensible,34,0
entity,43,destructible,35,0
entity,43,detector,36,0
entity,43,dismantleprocessor,37,0
entity,43,dockarea,38,0
entity,43,dockingbay,39,0
entity,43,drop,40,0
entity,43,effectobject,41,0
entity,43,engine,42,0
entity,43,entity,43,1
entity,43,forceemitter,44,0
entity,43,fogvolume,45,0
entity,43,galaxy,46,0
entity,43,gate,47,0
entity,43,habitation,48,0
entity,43,hackerprobe,49,0
entity,43,highway,50,0
entity,43,highwayblocker,51,0
entity,43,highwaybooster,52,0
entity,43,highwayentrygate,53,0
entity,43,highwayexitgate,54,0
entity,43,highwayscene,55,0
entity,43,highwaytrigger,56,0
entity,43,holomap,57,0
entity,43,influenceobject,58,0
entity,43,landmarkobject,59,0
entity,43,lensflare,60,0
entity,43,lock,61,0
entity,43,lockbox,62,0
entity,43,mine,63,0
entity,43,miningnode,64,0
entity,43,missile,65,0
entity,43,missilelauncher,66,0
entity,43,missileturret,67,0
entity,43,moon,68,0
entity,43,navbeacon,69,0
entity,43,navcontext,70,0
entity,43,npc,71,0
entity,43,object,72,0
entity,43,pier,73,0
entity,43,planet,74,0
entity,43,player,75,0
entity,43,positional,76,1
entity,43,processingmodule,77,0
entity,43,production,78,0
entity,43,radar,79,0
entity,43,recyclable,80,0
entity,43,region,81,0
entity,43,resourceprobe,82,0
entity,43,room,83,0
entity,43,satellite,84,0
entity,43,scanner,85,0
entity,43,scene,86,0
entity,43,sector,87,0
entity,43,shieldgenerator,88,0
entity,43,ship_xs,89,0
entity,43,ship_s,90,0
entity,43,ship_m,91,0
entity,43,ship_l,92,0
entity,43,ship_xl,93,0
entity,43,signalleak,94,0
entity,43,spacesuit,95,0
entity,43,stardust,96,0
entity,43,station,97,0
entity,43,storage,98,0
entity,43,sun,99,0
entity,43,switchable,100,0
entity,43,targetpoint,101,0
entity,43,textdisplay,102,0
entity,43,turret,103,0
entity,43,uielement,104,0
entity,43,ventureplatform,105,0
entity,43,weapon,106,0
entity,43,welfaremodule,107,0
entity,43,zone,108,0
entity,43,collectable,109,0
entity,43,container,110,0
entity,43,controllable,111,0
entity,43,explosive,112,0
entity,43,launcher,113,0
entity,43,module,114,0
entity,43,nonplayer,115,0
entity,43,ship,116,0
entity,43,space,117,0
entity,43,triggerobject,118,0
entity,43,walkablemodule,119,0
entity,43,,120,0
forceemitter,44,accessory,0,0
forceemitter,44,adsign,1,0
forceemitter,44,adsignobject,2,0
forceemitter,44,anomaly,3,0
forceemitter,44,asteroid,4,0
forceemitter,44,attachment,5,0
forceemitter,44,bomb,6,0
forceemitter,44,bomblauncher,7,0
forceemitter,44,buildstorage,8,0
forceemitter,44,buildmodule,9,0
forceemitter,44,buildprocessor,10,0
forceemitter,44,bullet,11,0
forceemitter,44,cargobay,12,0
forceemitter,44,celestialbody,13,0
forceemitter,44,checkpoint,14,0
forceemitter,44,cluster,15,0
forceemitter,44,cockpit,16,0
forceemitter,44,collectableshieldrestore,17,0
forceemitter,44,collectableammo,18,0
forceemitter,44,collectableblueprints,19,0
forceemitter,44,collectablewares,20,0
forceemitter,44,component,21,1
forceemitter,44,computer,22,0
forceemitter,44,connectionmodule,23,0
forceemitter,44,controlroom,24,0
forceemitter,44,countermeasure,25,0
forceemitter,44,crate,26,0
forceemitter,44,crate_l,27,0
forceemitter,44,crate_m,28,0
forceemitter,44,crate_s,29,0
forceemitter,44,crystal,30,0
forceemitter,44,cutsceneanchor,31,0
forceemitter,44,datavault,32,0
forceemitter,44,defencemodule,33,0
forceemitter,44,defensible,34,0
forceemitter,44,destructible,35,1
forceemitter,44,detector,36,0
forceemitter,44,dismantleprocessor,37,0
forceemitter,44,dockarea,38,0
forceemitter,44,dockingbay,39,0
forceemitter,44,drop,40,0
forceemitter,44,effectobject,41,0
forceemitter,44,engine,42,0
forceemitter,44,entity,43,0
forceemitter,44,forceemitter,44,1
forceemitter,44,fogvolume,45,0
forceemitter,44,galaxy,46,0
forceemitter,44,gate,47,0
forceemitter,44,habitation,48,0
forceemitter,44,hackerprobe,49,0
forceemitter,44,highway,50,0
forceemitter,44,highwayblocker,51,0
forceemitter,44,highwaybooster,52,0
forceemitter,44,highwayentrygate,53,0
forceemitter,44,highwayexitgate,54,0
forceemitter,44,highwayscene,55,0
forceemitter,44,highwaytrigger,56,0
forceemitter,44,holomap,57,0
forceemitter,44,influenceobject,58,0
forceemitter,44,landmarkobject,59,0
forceemitter,44,lensflare,60,0
forceemitter,44,lock,61,0
forceemitter,44,lockbox,62,0
forceemitter,44,mine,63,0
forceemitter,44,miningnode,64,0
forceemitter,44,missile,65,0
forceemitter,44,missilelauncher,66,0
forceemitter,44,missileturret,67,0
forceemitter,44,moon,68,0
forceemitter,44,navbeacon,69,0
forceemitter,44,navcontext,70,0
forceemitter,44,npc,71,0
forceemitter,44,object,72,0
forceemitter,44,pier,73,0
forceemitter,44,planet,74,0
forceemitter,44,player,75,0
forceemitter,44,positional,76,1
forceemitter,44,processingmodule,77,0
forceemitter,44,production,78,0
forceemitter,44,radar,79,0
forceemitter,44,recyclable,80,0
forceemitter,44,region,81,0
forceemitter,44,resourceprobe,82,0
forceemitter,44,room,83,0
forceemitter,44,satellite,84,0
forceemitter,44,scanner,85,0
forceemitter,44,scene,86,0
forceemitter,44,sector,87,0
forceemitter,44,shieldgenerator,88,0
forceemitter,44,ship_xs,89,0
forceemitter,44,ship_s,90,0
forceemitter,44,ship_m,91,0
forceemitter,44,ship_l,92,0
forceemitter,44,ship_xl,93,0
forceemitter,44,signalleak,94,0
forceemitter,44,spacesuit,95,0
forceemitter,44,stardust,96,0
forceemitter,44,station,97,0
forceemitter,44,storage,98,0
forceemitter,44,sun,99,0
forceemitter,44,switchable,100,0
forceemitter,44,targetpoint,101,0
forceemitter,44,textdisplay,102,0
forceemitter,44,turret,103,0
forceemitter,44,uielement,104,0
forceemitter,44,ventureplatform,105,0
forceemitter,44,weapon,106,0
forceemitter,44,welfaremodule,107,0
forceemitter,44,zone,108,0
forceemitter,44,collectable,109,0
forceemitter,44,container,110,0
forceemitter,44,controllable,111,0
forceemitter,44,explosive,112,0
forceemitter,44,launcher,113,0
forceemitter,44,module,114,0
forceemitter,44,nonplayer,115,0
forceemitter,44,ship,116,0
forceemitter,44,space,117,0
forceemitter,44,triggerobject,118,0
forceemitter,44,walkablemodule,119,0
forceemitter,44,,120,0
